Ordem,OS,OS UNICA,FINAL,EQUIPE,RESPONSAVEL,CANAL,STATUS,CODIGO/CLIENTE,PRODUTO,QTD,DATA DE ENTREGA,SEMANA NO ANO,MES ENTREGA,ANO ENTREGA,ANO-MES entrega,CATEGORIA CONVERSOR,QUANTIDADE PONDERADA
7694,15994-2,15994,2,EQ-7,CASSIA,PERSONALIZADO,ENTREGA TOTAL,P156,REVISTA$14X21$POLICROMIA,"150,0",25/11/2024,2024-48,11,2024,11-2024,Revistas(Individuais),90
7696,15006-1,15006,1,EQ-7,CASSIA,,CANCELADO,3013,CADERNETA MEU PEQUENO CICEROS ASTRAL PAUTADO 14X21 TOURO,"100,00",,1899-53,12,1899,12-1899,Revistas(Individuais),60
7700,15679-1,15679,1,EQ-7,CASSIA,ATACADO,ENTREGA TOTAL,6700,BLOCO WIRE-O ASTRAL PAUTADO 12X20 ECLIPSE PRETO,"200,0",28/11/2024,2024-48,11,2024,11-2024,Wire-o Simples,200
7701,15672-1,15672,1,EQ-7,CASSIA,ATACADO,ENTREGA TOTAL,3389,BLOCO WIRE-O CLÁSSICA PAUTADO 12X20 VERMELHO QUENTE,"150,0",28/11/2024,2024-48,11,2024,11-2024,Wire-o Simples,150
7702,15675-1,15675,1,EQ-7,CASSIA,ATACADO,ENTREGA TOTAL,6731,BLOCO WIRE-O CLÁSSICA PAUTADO 12X20 PRETA,"150,0",28/11/2024,2024-48,11,2024,11-2024,Wire-o Simples,150
7703,15719-1,15719,1,EQ-7,CASSIA,,CANCELADO,5833,AGENDA PLANNER ARGOLADO 2025 ATELIÊ SEMANAL A6 PRETO,"145,00",,1899-53,12,1899,12-1899,Argolados,"217,5"
7704,15766-1,15766,1,EQ-8,MARGO,ATACADO,ENTREGA TOTAL,7271,CALENDARIO DE MESA 13X15 CICEROS 2025 PÓLEN,"253,0",25/11/2024,2024-48,11,2024,11-2024,Calendário,"189,75"
7705,15411-1,15411,1,EQ-8,MARGO,ATACADO,ENTREGA TOTAL,7271,CALENDARIO DE MESA 13X15 CICEROS 2025 PÓLEN,"425,0",26/11/2024,2024-48,11,2024,11-2024,Calendário,"318,75"
7706,15502-1,15502,1,EQ-8,MARGO,ATACADO,ENTREGA TOTAL,8613,REFIL CADERNO CRIATIVO ARGOLADO OFFICE 40FLS POLEN 80G QUADRICULADO A5,"500,0",26/11/2024,2024-48,11,2024,11-2024,Refil,150
7707,15814-1,15814,1,EQ-8,MARGO,ATACADO,ENTREGA TOTAL,7585,CADERNO ESPIRAL MELISSA PAUTADO 17X24 CASINHA DAS ABELHAS 160 FLS,"300,0",29/11/2024,2024-48,11,2024,11-2024,Wire-o Simples,300
7708,15776-1,15776,1,EQ-8,MARGO,ATACADO,ENTREGA TOTAL,7615,CADERNO ESPIRAL ASTRAL PAUTADO 20X28 MARÉ OFF WHITE 80 FLS,"200,0",29/11/2024,2024-48,11,2024,11-2024,Wire-o Simples,200
7709,15775-1,15775,1,EQ-8,MARGO,ATACADO,ENTREGA TOTAL,7646,CADERNO ESPIRAL MELISSA PAUTADO 20X28 CASA DAS ABELHAS ROSÊ 80 FLS,"250,0",29/11/2024,2024-48,11,2024,11-2024,Wire-o Simples,250
7710,15779-1,15779,1,EQ-8,MARGO,ATACADO,ENTREGA TOTAL,7660,CADERNO ESPIRAL PÓLEN PAUTADO 20X28 AROMAS AZUL 80 FLS,"350,0",29/11/2024,2024-48,11,2024,11-2024,Wire-o Simples,350
7711,15806-1,15806,1,EQ-6,ELIANE,ATACADO,ENTREGA TOTAL,6434,AGENDA PLANNER WIRE-O 2025 CLÁSSICA SEMANAL NOTAS C/ DIVISÓRIAS A5 PRETA,"60,0",25/11/2024,2024-48,11,2024,11-2024,Wire-o com fita,120
7712,15463-2,15463,2,EQ-3,ROSE,SITE,ENTREGA TOTAL,6786,CADERNETA CICEROS ATELIÊ MIOLO TRI 14X21 PRETO,"30,0",21/11/2024,2024-47,11,2024,11-2024,Brochura,30
7713,15718-2,15718,2,EQ-2,DEYVSON,SITE,ENTREGA TOTAL,5819,AGENDA PLANNER ARGOLADO 2025 ASTRAL SEMANAL A6 MARÉ OFF WHITE,"50,0",21/11/2024,2024-47,11,2024,11-2024,Argolados,75
7714,15725-2,15725,2,EQ-5,CAIO,SITE,ENTREGA TOTAL,6090,"AGENDA PLANNER CICEROS 2025 CLÁSSICA SEMANAL PLANEJAMENTO 17X19,5 CARAMELO","200,0",21/11/2024,2024-47,11,2024,11-2024,Brochura,200
7715,15750-2,15750,2,EQ-4,SUELLEN,SITE,ENTREGA TOTAL,6519,"AGENDA PLANNER WIRE-O 2025 PÓLEN SEMANAL OFFICE 15,5X9 AROMAS AZUL","110,0",21/11/2024,2024-47,11,2024,11-2024,Wire-o com fita,220
7716,15832-2,15832,2,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,3327,CADERNETA CICEROS CLÁSSICA MIOLO TRI 14X21 CARAMELO,"50,0",21/11/2024,2024-47,11,2024,11-2024,Brochura,50
7717,15133-1,15133,1,EQ-TODOS,TODOS,PERSONALIZADO,ENTREGA TOTAL,P145,REFIL LETTERING$17X24$NENHUM,"400,0",12/11/2024,2024-46,11,2024,11-2024,Refil,120
7718,14891-2,14891,2,,,SITE,ENTREGA TOTAL,951,PLANNER PERMANENTE CICEROS CADERNETA CLÁSSICA 14X21 PRETO,"150,0",22/11/2024,2024-47,11,2024,11-2024,Brochura,150
7719,14995-2,14995,2,EQ-3,ROSE,SITE,ENTREGA TOTAL,7257,CADERNO ORGANIZADOR PÓLEN PAUTADO & PONTADO 17X24 AROMAS AZUL,"35,0",22/11/2024,2024-47,11,2024,11-2024,Caderno organizador,70
7720,15448-2,15448,2,EQ-8,MARGO,SITE,ENTREGA TOTAL,4898,PLANNER PERMANENTE WIRE-O PÓLEN FINANCEIRO A5 TROPICÁLIA PRETO,"50,0",22/11/2024,2024-47,11,2024,11-2024,Wire-o com fita,100
7721,15704-2,15704,2,EQ-1,RAYANE,SITE,ENTREGA TOTAL,6304,AGENDA PLANNER CICEROS 2025 PÓLEN DIÁRIA 14X21 AROMAS OFF WHITE,"230,0",22/11/2024,2024-47,11,2024,11-2024,Brochura,230
7722,15706-2,15706,2,EQ-1,RAYANE,SITE,ENTREGA TOTAL,6410,AGENDA PLANNER WIRE-O 2025 CLÁSSICA DIÁRIA A5 CAFÉ,"45,0",22/11/2024,2024-47,11,2024,11-2024,Wire-o com fita,90
7723,15710-2,15710,2,EQ-1,RAYANE,SITE,ENTREGA TOTAL,6663,AGENDA PLANNER WIRE-O 2025 PÓLEN DIÁRIA A5 AROMAS AZUL,"90,0",22/11/2024,2024-47,11,2024,11-2024,Wire-o com fita,180
7724,15714-2,15714,2,EQ-1,RAYANE,SITE,ENTREGA TOTAL,6557,"AGENDA PLANNER WIRE-O 2025 MELISSA DIÁRIA 11,5X16 CASINHA DAS ABELHAS","80,0",22/11/2024,2024-47,11,2024,11-2024,Wire-o com fita,160
7725,15716-2,15716,2,EQ-1,RAYANE,SITE,ENTREGA TOTAL,6632,"AGENDA PLANNER WIRE-O 2025 BOSSA NOVA DIÁRIA 11,5X16 PONTOS OFF WHITE","105,0",22/11/2024,2024-47,11,2024,11-2024,Wire-o com fita,210
7726,14995-2,14995,2,EQ-3,ROSE,SITE,ENTREGA TOTAL,7257,CADERNO ORGANIZADOR PÓLEN PAUTADO & PONTADO 17X24 AROMAS AZUL,"35,0",22/11/2024,2024-47,11,2024,11-2024,Caderno organizador,70
7727,14986-2,14986,2,EQ-2,DEYVSON,SITE,ENTREGA TOTAL,7165,CADERNO ORGANIZADOR ASTRAL PAUTADO & PONTADO 17X24 ECLIPSE PRETO,"25,0",22/11/2024,2024-47,11,2024,11-2024,Caderno organizador,50
7728,15738-2,15738,2,EQ-1,RAYANE,SITE,ENTREGA TOTAL,6007,AGENDA PLANNER CICEROS 2025 CLÁSSICA SEMANAL 14X21 PRETA,"30,0",22/11/2024,2024-47,11,2024,11-2024,Brochura,30
7729,15826-2,15826,2,EQ-7,CASSIA,SITE,ENTREGA TOTAL,7363,PLANNER PERMANENTE CICEROS CADERNETA ATELIÊ 14X21 PRETO,"150,0",22/11/2024,2024-47,11,2024,11-2024,Brochura,150
7730,15895-2,15895,2,EQ-3,ROSE,SITE,ENTREGA TOTAL,2382,CADERNO CRIATIVO ARGOLADO CLÁSSICA PAUTADO 17X24 CARAMELO,"100,0",22/11/2024,2024-47,11,2024,11-2024,Argolados,150
7731,15726-2,15726,2,EQ-1,RAYANE,SITE,ENTREGA TOTAL,6298,"AGENDA PLANNER CICEROS 2025 BOSSA NOVA SEMANAL PLANEJAMENTO 17X19,5 BOEMIA","150,0",25/11/2024,2024-48,11,2024,11-2024,Brochura,150
7732,15806-2,15806,2,EQ-6,ELIANE,SITE,ENTREGA TOTAL,6434,AGENDA PLANNER WIRE-O 2025 CLÁSSICA SEMANAL NOTAS C/ DIVISÓRIAS A5 PRETA,"60,0",25/11/2024,2024-48,11,2024,11-2024,Wire-o com fita,120
7733,15810-2,15810,2,EQ-6,ELIANE,SITE,ENTREGA TOTAL,6687,AGENDA PLANNER WIRE-O 2025 PÓLEN SEMANAL NOTAS C/ DIVISÓRIAS A5 AROMAS OFF WHITE,"115,0",25/11/2024,2024-48,11,2024,11-2024,Wire-o com fita,230
7734,15734-2,15734,2,EQ-1,RAYANE,SITE,ENTREGA TOTAL,6236,AGENDA PLANNER CICEROS 2025 BOSSA NOVA SEMANAL ANOTAÇÕES 14X21 BOEMIA,"180,0",26/11/2024,2024-48,11,2024,11-2024,Brochura,180
7735,15746-2,15746,2,EQ-3,ROSE,SITE,ENTREGA TOTAL,6267,AGENDA PLANNER CICEROS 2025 MELISSA SEMANAL 14X21 CASA DAS ABELHAS ROSÊ,"180,0",26/11/2024,2024-48,11,2024,11-2024,Brochura,180
7736,15823-2,15823,2,EQ-6,ELIANE,SITE,ENTREGA TOTAL,6328,AGENDA PLANNER CICEROS 2025 PÓLEN SEMANAL 9X13 AROMAS AMARELO,"230,0",26/11/2024,2024-48,11,2024,11-2024,Brochura,230
7737,15908-2,15908,2,EQ-2,DEYVSON,SITE,ENTREGA TOTAL,3358,CADERNO CRIATIVO ARGOLADO OFFICE DUO CLÁSSICA PAUTADO & PONTADO A5 VERDE OLIVA,"300,0",25/11/2024,2024-48,11,2024,11-2024,Argolados,450
7738,15730-2,15730,2,EQ-3,ROSE,SITE,ENTREGA TOTAL,6076,AGENDA PLANNER CICEROS 2025 CLÁSSICA SEMANAL ANOTAÇÕES 14X21 VERDE OLIVA,"120,0",27/11/2024,2024-48,11,2024,11-2024,Brochura,120
7739,15744-2,15744,2,EQ-3,ROSE,SITE,ENTREGA TOTAL,6212,AGENDA PLANNER CICEROS 2025 BOSSA NOVA SEMANAL 14X21 PONTOS OFF WHITE,"110,0",27/11/2024,2024-48,11,2024,11-2024,Brochura,110
7740,15761-2,15761,2,EQ-5,CAIO,SITE,ENTREGA TOTAL,6496,AGENDA PLANNER WIRE-O 2025 ATELIÊ SEMANAL ANOTAÇÕES A5 PRETO,"30,0",27/11/2024,2024-48,11,2024,11-2024,Wire-o com fita,60
7741,15763-2,15763,2,EQ-3,ROSE,SITE,ENTREGA TOTAL,6564,AGENDA PLANNER WIRE-O 2025 MELISSA SEMANAL ANOTAÇÕES A5 CASA DAS ABELHAS ROSÊ,"30,0",27/11/2024,2024-48,11,2024,11-2024,Wire-o com fita,60
7742,15817-2,15817,2,EQ-6,ELIANE,SITE,ENTREGA TOTAL,6038,AGENDA PLANNER CICEROS 2025 CLÁSSICA SEMANAL 9X13 VERDE OLIVA,"105,0",27/11/2024,2024-48,11,2024,11-2024,Brochura,105
7743,15841-2,15841,2,EQ-2,DEYVSON,SITE,ENTREGA TOTAL,838,CADERNETA CICEROS CLÁSSICA PAUTADO 14X21 CARAMELO,"50,0",27/11/2024,2024-48,11,2024,11-2024,Brochura,50
7744,15973-1,15973,1,EQ-TODOS,TODOS,ATACADO,ENTREGA TOTAL,8025,#N/A,"10,0",26/11/2024,2024-48,11,2024,11-2024,outros,10
7745,15974-1,15974,1,EQ-TODOS,TODOS,ATACADO,ENTREGA TOTAL,8032,#N/A,"10,0",26/11/2024,2024-48,11,2024,11-2024,outros,10
7746,15975-1,15975,1,EQ-TODOS,TODOS,ATACADO,ENTREGA TOTAL,8049,#N/A,"10,0",26/11/2024,2024-48,11,2024,11-2024,outros,10
7747,15976-1,15976,1,EQ-TODOS,TODOS,ATACADO,ENTREGA TOTAL,8056,#N/A,"10,0",26/11/2024,2024-48,11,2024,11-2024,outros,10
7748,15977-1,15977,1,EQ-TODOS,TODOS,ATACADO,ENTREGA TOTAL,8863,#N/A,"10,0",26/11/2024,2024-48,11,2024,11-2024,outros,10
7749,15978-1,15978,1,EQ-TODOS,TODOS,ATACADO,ENTREGA TOTAL,8070,#N/A,"10,0",26/11/2024,2024-48,11,2024,11-2024,outros,10
7750,15979-1,15979,1,EQ-TODOS,TODOS,ATACADO,ENTREGA TOTAL,8087,#N/A,"5,0",26/11/2024,2024-48,11,2024,11-2024,outros,5
7751,15980-1,15980,1,EQ-TODOS,TODOS,ATACADO,ENTREGA TOTAL,8094,#N/A,"10,0",26/11/2024,2024-48,11,2024,11-2024,outros,10
7752,15981-1,15981,1,EQ-TODOS,TODOS,ATACADO,ENTREGA TOTAL,8100,#N/A,"11,0",26/11/2024,2024-48,11,2024,11-2024,outros,11
7753,15982-1,15982,1,EQ-TODOS,TODOS,ATACADO,ENTREGA TOTAL,8155,#N/A,"10,0",26/11/2024,2024-48,11,2024,11-2024,outros,10
7754,14988-2,14988,2,EQ-4,SUELLEN,SITE,ENTREGA TOTAL,7189,CADERNO ORGANIZADOR BOSSA NOVA PAUTADO & PONTADO 17X24 PONTOS AZUL,"25,0",28/11/2024,2024-48,11,2024,11-2024,Caderno organizador,50
7755,14994-2,14994,2,EQ-4,SUELLEN,SITE,ENTREGA TOTAL,7240,CADERNO ORGANIZADOR PÓLEN PAUTADO & PONTADO A5 AROMAS AMARELO,"15,0",28/11/2024,2024-48,11,2024,11-2024,Caderno organizador,30
7756,15701-2,15701,2,EQ-1,RAYANE,SITE,ENTREGA TOTAL,6175,AGENDA PLANNER CICEROS 2025 MELISSA DIÁRIA 14X21 FAVO DE ABELHAS,"83,0",28/11/2024,2024-48,11,2024,11-2024,Brochura,83
7757,15709-2,15709,2,EQ-2,DEYVSON,SITE,ENTREGA TOTAL,6595,AGENDA PLANNER WIRE-O 2025 MELISSA DIÁRIA A5 COLMEIA,"120,0",28/11/2024,2024-48,11,2024,11-2024,Wire-o com fita,240
7758,15705-2,15705,2,EQ-2,DEYVSON,SITE,ENTREGA TOTAL,6366,AGENDA PLANNER WIRE-O 2025 ASTRAL DIÁRIA A5 ECLIPSE PRETO,"80,0",28/11/2024,2024-48,11,2024,11-2024,Wire-o com fita,160
7759,15845-2,15845,2,EQ-3,ROSE,SITE,ENTREGA TOTAL,1919,CADERNETA CICEROS CLASSICA PAUTADO 14X21 AZUL MARINHO/AMARELO,"130,0",28/11/2024,2024-48,11,2024,11-2024,Brochura,130
7760,15724-1,15724,1,EQ-5,CAIO,ATACADO,ENTREGA TOTAL,6083,"AGENDA PLANNER CICEROS 2025 CLÁSSICA SEMANAL PLANEJAMENTO 17X19,5 PRETA","25,0",30/11/2024,2024-48,11,2024,11-2024,Brochura,25
7761,15606-1,15606,1,EQ-5,CAIO,ATACADO,ENTREGA TOTAL,6243,"AGENDA PLANNER CICEROS 2025 MELISSA SEMANAL PLANEJAMENTO 17X19,5 FAVO DE ABELHAS","145,0",29/11/2024,2024-48,11,2024,11-2024,Brochura,145
7762,15862-3,15862,3,EQ-1,RAYANE,SITE,ENTREGA TOTAL,6736,CADERNETA CICEROS CLASSICA PONTADO 14X21 PRETO/PRETO,"170,0",28/11/2024,2024-48,11,2024,11-2024,Brochura,170
7763,15995-2,15995,2,EQ-7,CASSIA,PERSONALIZADO,ENTREGA TOTAL,p156,REVISTA$14X21$POLICROMIA,"800,0",28/11/2024,2024-48,11,2024,11-2024,Revistas(Individuais),480
7764,15995-3,15995,3,EQ-7,CASSIA,PERSONALIZADO,ENTREGA TOTAL,p156,REVISTA$14X21$POLICROMIA,"1.000,0",28/11/2024,2024-48,11,2024,11-2024,Revistas(Individuais),600
7765,16005-1,16005,1,EQ-1,RAYANE,PERSONALIZADO,ENTREGA TOTAL,P45,CICEROS$14x21$COURO SINTETICO,"180,0",02/12/2024,2024-49,12,2024,12-2024,Brochura,180
7766,15807-1,15807,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,6458,AGENDA PLANNER WIRE-O 2025 CLÁSSICA SEMANAL NOTAS C/ DIVISÓRIAS A5 VERDE OLIVA,"45,0",03/12/2024,2024-49,12,2024,12-2024,Wire-o com fita,90
7767,16081-1,16081,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,6571,AGENDA PLANNER WIRE-O 2025 MELISSA SEMANAL NOTAS C/ DIVISÓRIAS A5 CASA DAS ABELHAS LILÁS,"100,0",03/12/2024,2024-49,12,2024,12-2024,Wire-o com fita,200
7768,15890-1,15890,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,555,CADERNO CRIATIVO ARGOLADO CLÁSSICA PAUTADO 17X24 PRETO,"700,0",05/12/2024,2024-49,12,2024,12-2024,Argolados,1050
7769,15785-1,15785,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,7721,CADERNO ESPIRAL BOSSA NOVA PAUTADO 20X28 PONTOS AZUL 160 FLS,"175,0",06/12/2024,2024-49,12,2024,12-2024,Wire-o Simples,175
7770,15853-1,15853,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,6779,CADERNETA CICEROS CLÁSSICA PAUTADO 14X21 VERDE OLIVA,"150,0",06/12/2024,2024-49,12,2024,12-2024,Brochura,150
7771,16012-1,16012,1,EQ-2,DEYVSON,PROTOTIPO,ENTREGA TOTAL,P45,CICEROS$14x21$COURO SINTETICO,"100,0",05/12/2024,2024-49,12,2024,12-2024,Brochura,100
7772,16010-1,16010,1,EQ-2,DEYVSON,PROTOTIPO,ENTREGA TOTAL,P45,CICEROS$14x21$COURO SINTETICO,"100,0",05/12/2024,2024-49,12,2024,12-2024,Brochura,100
7773,15846-1,15846,1,EQ-2,DEYVSON,ATACADO,ENTREGA TOTAL,2773,CADERNETA CICEROS CLASSICA PAUTADO 14X21 PRETO/PRETO,"400,0",03/12/2024,2024-49,12,2024,12-2024,Brochura,400
7774,16065-1,16065,1,EQ-2,DEYVSON,ATACADO,ENTREGA TOTAL,6366,AGENDA PLANNER WIRE-O 2025 ASTRAL DIÁRIA A5 ECLIPSE PRETO,"105,0",06/12/2024,2024-49,12,2024,12-2024,Wire-o com fita,210
7775,16212-1,16212,1,EQ-2,DEYVSON,ATACADO,ENTREGA TOTAL,8583,REFIL CADERNO CRIATIVO ARGOLADO OFFICE 40FLS POLEN 80G SEM PAUTA A5,"300,0",06/12/2024,2024-49,12,2024,12-2024,Refil,90
7776,16214-1,16214,1,EQ-2,DEYVSON,ATACADO,ENTREGA TOTAL,P0,CICEROESPRESSO 14X21,"500,0",06/12/2024,2024-49,12,2024,12-2024,Brochura,500
7777,16013-1,16013,1,EQ-3,ROSE,PERSONALIZADO,ENTREGA TOTAL,P47,CICEROS$14x21$POLICROMIA,"400,0",03/12/2024,2024-49,12,2024,12-2024,Brochura,400
7778,15891-1,15891,1,EQ-3,ROSE,ATACADO,ENTREGA TOTAL,609,CADERNO CRIATIVO ARGOLADO MELISSA PAUTADO 17X24 CAMINHO DAS ABELHAS,"600,0",05/12/2024,2024-49,12,2024,12-2024,Argolados,900
7779,15928-2,15928,2,EQ-3,ROSE,ATACADO,ENTREGA TOTAL,501,PLANNER PERMANENTE WIRE-O PASTEL SEMANAL A5 AZUL,"700,0",06/12/2024,2024-49,12,2024,12-2024,Wire-o sem fita,840
7780,16026-1,16026,1,EQ-3,ROSE,ATACADO,ENTREGA TOTAL,1118,BLOCO WIRE-O CLASSICA PAUTADO 12X20 CARAMELO,"100,0",02/12/2024,2024-49,12,2024,12-2024,Wire-o Simples,100
7781,15667-1,15667,1,EQ-3,ROSE,ATACADO,ENTREGA TOTAL,1118,BLOCO WIRE-O CLASSICA PAUTADO 12X20 CARAMELO,"100,0",02/12/2024,2024-49,12,2024,12-2024,Wire-o Simples,100
7782,15690-1,15690,1,EQ-3,ROSE,ATACADO,ENTREGA TOTAL,2900,CADERNO ORGANIZADOR DUO ASTRAL PAUTADO & PONTADO A5 ESPAÇO TEMPO BRANCO,"140,0",03/12/2024,2024-49,12,2024,12-2024,Caderno organizador,280
7783,15680-1,15680,1,EQ-3,ROSE,ATACADO,ENTREGA TOTAL,3594,CADERNO ORGANIZADOR DUO JÓIA NATURAL PAUTADO & PONTADO 17X24 INSECTA DIA,"110,0",06/12/2024,2024-49,12,2024,12-2024,Caderno organizador,220
7784,15684-1,15684,1,EQ-3,ROSE,ATACADO,ENTREGA TOTAL,4799,CADERNO ORGANIZADOR DUO PÓLEN PAUTADO & PONTADO 17X24 TROPICÁLIA PRETO,"118,0",05/12/2024,2024-49,12,2024,12-2024,Caderno organizador,236
7785,15454-1,15454,1,EQ-3,ROSE,ATACADO,ENTREGA TOTAL,4799,CADERNO ORGANIZADOR DUO PÓLEN PAUTADO & PONTADO 17X24 TROPICÁLIA PRETO,"100,0",05/12/2024,2024-49,12,2024,12-2024,Caderno organizador,200
7786,15692-1,15692,1,EQ-3,ROSE,ATACADO,ENTREGA TOTAL,4034,CADERNO ORGANIZADOR DUO MELISSA PAUTADO & PONTADO A5 COLMÉIA,"250,0",17/12/2024,2024-51,12,2024,12-2024,Caderno organizador,500
7787,15503-1,15503,1,EQ-3,ROSE,ATACADO,ENTREGA TOTAL,8590,REFIL CADERNO CRIATIVO ARGOLADO OFFICE 40FLS POLEN 80G PAUTADO A5,"1.000,0",06/12/2024,2024-49,12,2024,12-2024,Refil,300
7788,16008-1,16008,1,EQ-5,CAIO,PERSONALIZADO,ENTREGA TOTAL,P47,CICEROS$14x21$POLICROMIA,"100,0",02/12/2024,2024-49,12,2024,12-2024,Brochura,100
7789,16062-1,16062,1,EQ-5,CAIO,PERSONALIZADO,ENTREGA TOTAL,P47,CICEROS$14x21$POLICROMIA,"50,0",02/12/2024,2024-49,12,2024,12-2024,Brochura,50
7790,16011-1,16011,1,EQ-5,CAIO,ATACADO,ENTREGA TOTAL,P45,CICEROS$14x21$COURO SINTETICO,"50,0",05/12/2024,2024-49,12,2024,12-2024,Brochura,50
7791,15437-1,15437,1,EQ-5,CAIO,ATACADO,ENTREGA TOTAL,2795,CADERNO CRIATIVO ARGOLADO OFFICE DUO ASTRAL PAUTADO & PONTADO A5 CARTAS DO ZODÍACO AZUL,"300,0",03/12/2024,2024-49,12,2024,12-2024,Argolados,450
7792,15442-1,15442,1,EQ-5,CAIO,ATACADO,ENTREGA TOTAL,2771,PLANNER PERMANENTE WIRE-O ASTRAL SEMANAL NOTAS A5 ESPAÇO TEMPO BRANCO,"500,0",05/12/2024,2024-49,12,2024,12-2024,Wire-o sem fita,600
7793,15864-1,15864,1,EQ-5,CAIO,ATACADO,ENTREGA TOTAL,3280,CADERNETA CICEROS CLÁSSICA QUADRICULADO 14X21 CARAMELO,"250,0",06/12/2024,2024-49,12,2024,12-2024,Brochura,250
7794,16118-1,16118,1,EQ-6,ELIANE,PERSONALIZADO,ENTREGA TOTAL,P45,CICEROS$14x21$COURO SINTETICO,"150,0",02/12/2024,2024-49,12,2024,12-2024,Brochura,150
7795,15273-3,15273,3,EQ-6,ELIANE,PERSONALIZADO,ENTREGA TOTAL,P47,CICEROS$14x21$POLICROMIA,"8,0",06/12/2024,2024-49,12,2024,12-2024,Brochura,8
7796,15796-1,15796,1,EQ-6,ELIANE,ATACADO,ENTREGA TOTAL,5543,CADERNO ESPIRAL BOSSA NOVA PAUTADO 17X24 BOEMIA,"400,0",03/12/2024,2024-49,12,2024,12-2024,Wire-o Simples,400
7797,15940-1,15940,1,EQ-6,ELIANE,ATACADO,ENTREGA TOTAL,3976,PLANNER PERMANENTE WIRE-O MELISSA SEMANAL NOTAS A5 FAVO DE ABELHAS,"700,0",05/12/2024,2024-49,12,2024,12-2024,Wire-o sem fita,840
7798,15947-1,15947,1,EQ-6,ELIANE,ATACADO,ENTREGA TOTAL,9079,REFIL CADERNO CRIATIVO ARGOLADO 40FLS POLEN 80G PONTADO 17X24,"250,0",06/12/2024,2024-49,12,2024,12-2024,Refil,75
7799,16007-1,16007,1,EQ-7,CASSIA,ATACADO,ENTREGA TOTAL,P61,KIT 3 REVISTAS$14X21$POLICROMIA,"300,0",05/12/2024,2024-49,12,2024,12-2024,Kit de revistas,450
7800,16014-1,16014,1,EQ-7,CASSIA,ATACADO,ENTREGA TOTAL,P128,PLANNER REVISTA PLANEJAMENTO$19X25$POLICROMIA,"400,0",05/12/2024,2024-49,12,2024,12-2024,Revistas(Individuais),240
7801,16200-1,16200,1,EQ-7,CASSIA,ATACADO,ENTREGA TOTAL,3050,CADERNETA REVISTA BÁSICA SEM PAUTA KIT 3 UNIDADES 9X13 KFT,"400,0",05/12/2024,2024-49,12,2024,12-2024,Kit de revistas,600
7802,16023-1,16023,1,EQ-8,MARGO,ATACADO,ENTREGA TOTAL,7288,CALENDARIO DE MESA 20X15 CICEROS 2025 ATELIÊ,"148,0",06/12/2024,2024-49,12,2024,12-2024,Calendário com capa,222
7803,16024-1,16024,1,EQ-8,MARGO,,ENTREGA TOTAL,7295,CALENDARIO DE MESA 20X15 CICEROS 2025 BOSSA NOVA,"141,0",09/12/2024,2024-50,12,2024,12-2024,Calendário com capa,"211,5"
7804,16197-1,16197,1,EQ-8,MARGO,ATACADO,ENTREGA TOTAL,3602,CADERNETA KRAFT ORIGINAL PAUTADO 14X21 KRAFT,"200,0",04/12/2024,2024-49,12,2024,12-2024,Linha Kraft(Produtos em papelão),120
7806,16199-1,16199,1,EQ-8,MARGO,ATACADO,ENTREGA TOTAL,2537,CADERNETA KRAFT ORIGINAL SEM PAUTA 9X13 KRAFT,"900,0",06/12/2024,2024-49,12,2024,12-2024,Linha Kraft(Produtos em papelão),540
7807,16202-1,16202,1,EQ-8,MARGO,ATACADO,ENTREGA TOTAL,8836,CADERNETA KRAFT PONTADO 14X21 KRAFT,"1.000,0",04/12/2024,2024-49,12,2024,12-2024,Linha Kraft(Produtos em papelão),600
7808,16201-1,16201,1,EQ-8,MARGO,ATACADO,ENTREGA TOTAL,3763,CADERNO KRAFT PONTADO - 21X28 KRAFT,"150,0",06/12/2024,2024-49,12,2024,12-2024,Linha Kraft(Produtos em papelão),90
7809,15703-2,15703,2,EQ-1,RAYANE,SITE,ENTREGA TOTAL,6250,AGENDA PLANNER CICEROS 2025 BOSSA NOVA DIÁRIA 14X21 PONTOS AZUL,"177,0",30/11/2024,2024-48,11,2024,11-2024,Brochura,177
7810,15479-1,15479,1,EQ-4,SUELLEN,ATACADO,ENTREGA TOTAL,6726,CADERNETA CICEROS CLÁSSICA PASTEL PONTADO 14X21 AZUL,"200,0",29/11/2024,2024-48,11,2024,11-2024,Brochura,200
7811,15724-2,15724,2,EQ-5,CAIO,SITE,ENTREGA TOTAL,6083,"AGENDA PLANNER CICEROS 2025 CLÁSSICA SEMANAL PLANEJAMENTO 17X19,5 PRETA","80,0",30/11/2024,2024-48,11,2024,11-2024,Brochura,80
7812,15851-1,15851,1,EQ-4,SUELLEN,ATACADO,ENTREGA TOTAL,5505,CADERNETA CICEROS BOSSA NOVA PAUTADO 14X21 BOEMIA,"200,0",29/11/2024,2024-48,11,2024,11-2024,Brochura,200
